l_elbow_pitch,l_shoulder_pitch,r_elbow_pitch,r_shoulder_pitch,waist_yaw,timestamp
140.52045,-160.49683,149.99443,89.99817,21.042791,325.91999999999996
140.5151,-160.50685,149.99777,89.99927,21.02897,326.4
140.51299,-160.51085,149.99911,89.99971,21.023443,326.88
140.51213,-160.51245,149.99965,89.999886,21.021233,327.35999999999996
140.51178,-160.51309,149.99986,89.999954,21.020348,327.84
140.51164,-160.51335,149.99994,89.999985,21.019995,328.32
56.20466,-160.51335,59.999977,89.999985,21.019995,329.28
22.481863,-160.51335,23.99999,89.999985,21.019995,329.76
8.992745,-160.51335,9.599997,89.999985,21.019995,330.23999999999995
3.597098,-160.51335,3.8399985,89.999985,21.019995,330.71999999999997
1.4388393,-160.51335,1.5359994,89.999985,21.019995,331.2
0.5755357,-160.51335,0.6143998,89.999985,21.019995,331.67999999999995
0.23021428,-160.51335,0.2457599,89.999985,21.019995,332.15999999999997
0.09208571,-160.51335,0.098303966,89.999985,21.019995,332.64
0.036834285,-160.51335,0.039321586,89.999985,21.019995,333.12
0.014733714,-160.51335,0.015728634,89.999985,21.019995,333.59999999999997
0.0058934856,-160.51335,0.0062914537,89.999985,21.019995,334.08
0.0023573942,-160.51335,0.0025165814,89.999985,21.019995,334.56
0.0009429577,-160.51335,0.0010066326,89.999985,21.019995,335.03999999999996
0.00037718308,-160.51335,0.00040265304,89.999985,21.019995,335.52
0.00015087324,-160.51335,0.00016106121,89.999985,21.019995,341.28
6.0349295e-05,-160.51335,6.442449e-05,89.999985,21.019995,341.76
2.4139717e-05,-160.51335,2.5769794e-05,89.999985,21.019995,342.23999999999995
9.655887e-06,-160.51335,1.0307917e-05,89.999985,21.019995,342.71999999999997
3.862355e-06,-160.51335,4.123167e-06,89.999985,21.019995,343.2
1.5449419e-06,-160.51335,1.6492668e-06,89.999985,21.019995,343.67999999999995
6.1797675e-07,-160.51335,6.597067e-07,89.999985,21.019995,344.15999999999997
2.471907e-07,-160.51335,2.638827e-07,89.999985,21.019995,344.64
9.8876285e-08,-160.51335,1.0555308e-07,89.999985,21.019995,345.11999999999995
85.96791,-62.14837,86.07131,55.54129,18.104631,345.59999999999997
120.35507,-22.802378,120.49984,41.757812,16.938486,346.08
134.10995,-7.0639796,134.27124,36.24442,16.472023,346.56
134.56058,3.2622945,130.15115,48.74632,13.890907,347.03999999999996
131.76907,25.874392,120.6985,73.49853,11.485084,347.52
78.42933,-8.407533,119.95861,83.399414,8.641684,348.0
31.371733,-25.744738,127.35934,87.359764,5.430222,348.47999999999996
12.548693,-37.006958,75.40491,64.896965,-13.174775,348.96
60.74753,39.197216,47.654476,49.26642,-28.002886,349.44
80.02707,69.67889,36.247593,37.790737,-38.737823,349.91999999999996
87.73888,81.87155,31.684837,33.200466,-43.0318,350.4
90.82361,86.74862,29.860548,31.357742,-44.74939,350.88
92.057495,88.69945,29.130833,30.620651,-45.436428,351.35999999999996
92.55105,89.47978,28.838947,30.325815,-45.711243,351.84
92.748474,89.79191,28.722193,30.207882,-45.821167,352.32
92.827446,89.91676,28.675491,30.160707,-45.86514,352.79999999999995
92.85903,89.966705,28.656809,30.141838,-45.882725,353.28
92.871666,89.98668,28.649338,30.13429,-45.88976,353.76
92.87672,89.994675,28.646349,30.131271,-45.892574,354.23999999999995
92.87874,89.99787,28.645153,30.130064,-45.8937,354.71999999999997
92.87955,89.999146,28.644674,30.12958,-45.89415,355.2
92.879875,89.99966,28.644484,30.129387,-45.89433,355.67999999999995
92.880005,89.99986,28.644407,30.129309,-45.8944,356.15999999999997
92.88006,89.99995,28.644377,30.129278,-45.894432,356.64
92.88007,89.99998,28.644363,30.129267,-45.894444,357.11999999999995
92.88008,89.99999,28.643547,30.135878,-45.894447,357.59999999999997
97.96996,90.0,73.32471,66.05435,-15.182791,358.08
99.414795,90.0,81.11226,70.527306,0.8715673,358.56
98.576584,90.0,78.65608,47.847916,8.368746,359.03999999999996
96.617584,64.38149,84.86586,31.590414,7.91231,359.52
